CarubvID	ProteinName	LocusID	ProteinLength	Pacid
10024113	XP_023639449.1	17889958	268	20902250
10024113	XP_023639450.1	17889958	232	20902250
10022740	XP_006293764.1	17889959	713	20903742
10022740	XP_006293764.1	17889959	713	20903743
10022740	XP_006293764.1	17889959	713	20903744
10022740	XP_006293765.1	17889959	713	20903742
10022740	XP_006293765.1	17889959	713	20903743
10022740	XP_006293765.1	17889959	713	20903744
10022740	XP_023639654.1	17889959	713	20903742
10022740	XP_023639654.1	17889959	713	20903743
10022740	XP_023639654.1	17889959	713	20903744
10022944	XP_006293953.1	17889960	544	20903399
10023572	XP_006294536.1	17889968	339	20901906
10023572	XP_023639971.1	17889968	339	20901906
10023572	XP_023639972.1	17889968	339	20901906
10023572	XP_023639973.1	17889968	339	20901906
10023572	XP_023639974.1	17889968	339	20901906
10023572	XP_023639975.1	17889968	339	20901906
10023572	XP_023639976.1	17889968	339	20901906
10023572	XP_023639977.1	17889968	339	20901906
10023572	XP_023639978.1	17889968	339	20901906
10023572	XP_023639979.1	17889968	339	20901906
10023663	XP_006294626.1	17889970	318	20902378
10022602	XP_006293646.1	17889978	917	20904008
10025015	XP_006295885.1	17889980	215	20901147
10025013	XP_006295883.1	17889983	349	20902608
10022681	XP_006293721.1	17889987	776	20903008
10022957	XP_006293967.1	17889991	537	20902242
10025428	XP_023639586.1	17889992	327	20902856
10025428	XP_023639587.1	17889992	306	20902856
10023743	XP_006294705.1	17889993	297	20903665
10023597	XP_006294561.1	17889998	331	20903509
10023597	XP_023639782.1	17889998	331	20903509
10023300	XP_006294291.1	17890006	416	20903348
10023202	XP_006294206.1	17890009	449	20902634
10022787	XP_006293805.1	17890011	671	20903896
10022496	XP_006293552.1	17890012	2149	20902007
10024977	XP_006295848.1	17890014	473	20903803
10025242	XP_006296093.2	17890017	505	20902103
10022636	XP_006293679.1	17890024	839	20903614
10025697	XP_006296509.1	17890026	388	20904129
10024165	XP_006295091.1	17890028	175	20901350
10025306	XP_006296154.2	17890032	296	20904188
10025694	XP_006296506.1	17890033	437	20901590
10025575	XP_006296399.1	17890035	570	20902750
10022875	XP_006293888.1	17890038	589	20902327
10022712	XP_023640022.1	17890042	745	20902709
10022712	XP_023640022.1	17890042	745	20902710
10022712	XP_023640022.1	17890042	745	20902711
10022712	XP_023640022.1	17890042	745	20902712
10022712	XP_023640023.1	17890042	745	20902709
10022712	XP_023640023.1	17890042	745	20902710
10022712	XP_023640023.1	17890042	745	20902711
10022712	XP_023640023.1	17890042	745	20902712
10022712	XP_023640024.1	17890042	743	20902709
10022712	XP_023640024.1	17890042	743	20902710
10022712	XP_023640024.1	17890042	743	20902711
10022712	XP_023640024.1	17890042	743	20902712
10022712	XP_023640025.1	17890042	741	20902709
10022712	XP_023640025.1	17890042	741	20902710
10022712	XP_023640025.1	17890042	741	20902711
10022712	XP_023640025.1	17890042	741	20902712
10023776	XP_006294730.1	17890043	288	20903694
10023014	XP_006294021.2	17890046	503	20902182
10025042	XP_006293528.1	17890047	497	20902915
10022697	XP_023639349.1	17890049	754	20902298
10024902	XP_006295779.1	17890058	394	20902666
10024136	XP_006295067.1	17890071	184	20902269
10023334	XP_006294328.1	17890073	407	20903319
10024643	XP_023639382.1	17890074	589	20901884
10024657	XP_006295550.1	17890075	196	20901687
10023863	XP_006294811.1	17890078	263	20902509
10025135	XP_023640409.1	17890080	287	20903914
10022518	XP_023640786.1	17890086	1289	20903420
10023772	XP_006294726.1	17890087	289	20901671
10025580	XP_006296404.1	17890089	582	20903972
10023220	XP_006294222.1	17890095	444	20901962
10023220	XP_023639892.1	17890095	444	20901962
10025058	XP_006295921.2	17890100	337	20902036
10023992	XP_006294937.1	17890101	230	20903235
10023265	XP_006294268.1	17890102	428	20903618
10023931	XP_023640627.1	17890104	342	20902123
10023931	XP_023640628.1	17890104	341	20902123
10025019	XP_006295889.1	17890105	201	20902952
10023879	XP_006294828.1	17890107	260	20901429
10023879	XP_023640029.1	17890107	263	20901429
10024021	XP_006294965.1	17890108	221	20902638
10023000	XP_006294012.1	17890111	524	20902833
10024906	XP_006295783.1	17890112	251	20901180
10022966	XP_006293975.1	17890115	536	20904171
10023673	XP_006294635.1	17890130	314	20903568
10023673	XP_006294635.1	17890130	314	20903569
10023673	XP_023639813.1	17890130	354	20903568
10023673	XP_023639813.1	17890130	354	20903569
10023673	XP_023639814.1	17890130	354	20903568
10023673	XP_023639814.1	17890130	354	20903569
10023673	XP_023639815.1	17890130	354	20903568
10023673	XP_023639815.1	17890130	354	20903569
10023673	XP_023639816.1	17890130	354	20903568
10023673	XP_023639816.1	17890130	354	20903569
10023673	XP_023639817.1	17890130	354	20903568
10023673	XP_023639817.1	17890130	354	20903569
10023673	XP_023639818.1	17890130	354	20903568
10023673	XP_023639818.1	17890130	354	20903569
10023673	XP_023639819.1	17890130	314	20903568
10023673	XP_023639819.1	17890130	314	20903569
10023673	XP_023639820.1	17890130	314	20903568
10023673	XP_023639820.1	17890130	314	20903569
10023673	XP_023639821.1	17890130	314	20903568
10023673	XP_023639821.1	17890130	314	20903569
10023673	XP_023639822.1	17890130	314	20903568
10023673	XP_023639822.1	17890130	314	20903569
10023673	XP_023639823.1	17890130	314	20903568
10023673	XP_023639823.1	17890130	314	20903569
10022672	XP_023639408.1	17890131	822	20901898
10022672	XP_023639408.1	17890131	822	20901899
10022672	XP_023639409.1	17890131	821	20901898
10022672	XP_023639409.1	17890131	821	20901899
10022672	XP_023639410.1	17890131	783	20901898
10022672	XP_023639410.1	17890131	783	20901899
10023715	XP_006294678.2	17890137	378	20902816
10023373	XP_006294356.2	17890140	339	20902588
10023347	XP_006294340.1	17890141	403	20904040
10024694	XP_006295586.2	17890142	331	20903397
10024694	XP_023639333.1	17890142	379	20903397
10024694	XP_023639334.1	17890142	378	20903397
10023740	XP_006294702.1	17890145	298	20901235
10025706	XP_006296517.1	17890146	375	20903707
10024762	XP_006295649.1	17890149	182	20903190
10024653	XP_006295547.2	17890154	341	20903882
10023168	XP_006294174.1	17890158	461	20903131
10025647	XP_006296463.1	17890161	915	20902431
10023959	XP_006294908.1	17890180	239	20903080
10025441	XP_006296273.1	17890182	342	20902284
10024223	XP_006295148.1	17890183	159	20901288
10024223	XP_023639549.1	17890183	159	20901288
10025472	XP_006296300.1	17890191	295	20901701
10022929	XP_006293938.1	17890201	555	20903727
10025609	XP_006296429.2	17890205	347	20904102
10024709	XP_006295598.1	17890208	438	20902592
10025278	XP_006296126.1	17890209	240	20903100
10023441	XP_006294419.2	17890226	356	20903297
10024242	XP_006295164.1	17890229	154	20903947
10024836	XP_006295717.1	17890234	612	20904201
10024836	XP_023640613.1	17890234	621	20904201
10024836	XP_023640614.1	17890234	615	20904201
10024836	XP_023640615.1	17890234	584	20904201
10025570	XP_006296390.1	17890236	380	20901455
10022776	XP_006293794.1	17890238	676	20902558
10025186	XP_023640423.1	17890239	417	20903379
10023526	XP_006294497.1	17890245	352	20901426
10022984	XP_006293994.1	17890246	529	20903342
10022984	XP_006293994.1	17890246	529	20903343
10022984	XP_023640953.1	17890246	520	20903342
10022984	XP_023640953.1	17890246	520	20903343
10025073	XP_006295936.1	17890254	1090	20903256
10025073	XP_023639867.1	17890254	1114	20903256
10025073	XP_023639868.1	17890254	1114	20903256
10025073	XP_023639869.1	17890254	1114	20903256
10023536	XP_006294505.2	17890259	343	20901143
10023771	XP_006294725.1	17890260	289	20901475
10023173	XP_006294178.2	17890265	436	20902225
10023173	XP_023640551.1	17890265	416	20902225
10025104	XP_006295962.2	17890267	269	20903810
10025066	XP_006295929.2	17890269	208	20901294
10025066	XP_023640696.1	17890269	268	20901294
10022728	XP_006293368.1	17890277	722	20901995
10022546	XP_006293598.1	17890280	1065	20902873
10025725	XP_023639343.1	17890282	244	20903570
10025725	XP_023639344.1	17890282	244	20903570
10025036	XP_006295906.1	17890285	200	20903488
10025465	XP_006296295.1	17890320	394	20902227
10024394	XP_006295306.1	17890321	98	20903337
10025179	XP_006296033.2	17890322	365	20902067
10025194	XP_023640395.1	17890323	193	20903295
10023035	XP_006294044.2	17890325	481	20903286
10023467	XP_006294454.1	17890327	370	20903974
10025460	XP_006296290.1	17890329	371	20901278
10025223	XP_006296073.1	17890333	385	20904230
10025594	XP_006296415.1	17890334	185	20903020
10024905	XP_006295782.1	17890336	589	20904148
10024905	XP_023640258.1	17890336	589	20904148
10025476	XP_006296304.2	17890342	455	20903494
10023092	XP_023640052.1	17890345	387	20903209
10023738	XP_006294700.1	17890348	298	20903877
10023025	XP_023639395.1	17890349	449	20903185
10023450	XP_006294436.1	17890354	375	20902966
10025534	XP_006296362.2	17890355	625	20903815
10025534	XP_023640463.1	17890355	625	20903815
10025534	XP_023640464.1	17890355	625	20903815
10025534	XP_023640465.1	17890355	625	20903815
10025534	XP_023640466.1	17890355	625	20903815
10025177	XP_006296032.2	17890357	368	20903956
10024969	XP_006295841.1	17890365	244	20901795
10023377	XP_006294360.1	17890367	393	20901870
10023377	XP_023640716.1	17890367	371	20901870
10022653	XP_006293695.1	17890386	809	20902925
10022653	XP_023639582.1	17890386	809	20902925
10022653	XP_023639583.1	17890386	809	20902925
10022653	XP_023639584.1	17890386	809	20902925
10024721	XP_006293406.2	17890389	238	20901394
10024952	XP_006295826.2	17890395	254	20903236
10024952	XP_023640263.1	17890395	254	20903236
10024051	XP_006294983.1	17890397	213	20903102
10025159	XP_006296014.2	17890398	721	20901382
10023680	XP_023640873.1	17890402	311	20901672
10022902	XP_006293911.1	17890403	573	20902395
10025033	XP_006295903.1	17890404	255	20904252
10024624	XP_006295520.1	17890410	144	20902764
10023508	XP_006293492.1	17890411	356	20901354
10025482	XP_006296310.1	17890412	924	20901996
10023679	XP_023640098.1	17890417	311	20903918
10025120	XP_006295977.1	17890418	308	20903861
10023185	XP_006294190.1	17890421	455	20904007
10025390	XP_023639648.1	17890422	398	20901456
10022940	XP_006293949.1	17890431	546	20901957
10024292	XP_006295210.2	17890434	167	20902364
10024619	XP_006295515.1	17890438	336	20902537
10024310	XP_006295225.1	17890442	130	20901526
10023328	XP_006294321.1	17890458	408	20903423
10023328	XP_006294321.1	17890458	408	20903424
10023328	XP_023640530.1	17890458	351	20903423
10023328	XP_023640530.1	17890458	351	20903424
10025086	XP_023640620.1	17890459	273	20901289
10023200	XP_023640074.1	17890460	450	20901212
10022834	XP_006293850.1	17890465	617	20901305
10024250	XP_006295170.1	17890471	151	20903072
10023090	XP_006294097.1	17890473	485	20902480
10023090	XP_006294097.1	17890473	485	20902481
10023090	XP_006294098.1	17890473	490	20902480
10023090	XP_006294098.1	17890473	490	20902481
10023090	XP_023639451.1	17890473	468	20902480
10023090	XP_023639451.1	17890473	468	20902481
10025311	XP_006296158.2	17890477	521	20902895
10024886	XP_006295765.1	17890480	404	20902173
10024886	XP_023640779.1	17890480	402	20902173
10025068	XP_023640773.1	17890483	208	20902426
10022535	XP_006293588.2	17890486	1082	20903004
10024722	XP_006295609.1	17890492	543	20901243
10024802	XP_006295686.1	17890494	423	20901812
10023695	XP_023640566.1	17890495	321	20904074
10023510	XP_006293382.1	17890500	356	20903457
10023510	XP_023640169.1	17890500	357	20903457
10022840	XP_006293855.1	17890503	607	20902526
10022810	XP_006293825.2	17890504	598	20903290
10022734	XP_006293454.1	17890506	717	20901991
10022828	XP_006293844.1	17890507	619	20902944
10022828	XP_023640955.1	17890507	619	20902944
10022828	XP_023640956.1	17890507	601	20902944
10022828	XP_023640957.1	17890507	565	20902944
10022800	XP_006293818.1	17890508	658	20903724
10023520	XP_006294492.2	17890513	345	20901882
10023520	XP_023640068.1	17890513	345	20901882
10023520	XP_023640069.1	17890513	345	20901882
10024964	XP_006295837.1	17890522	87	20902702
10023023	XP_006294031.1	17890525	514	20903960
10022626	XP_006293670.1	17890526	853	20904070
10022626	XP_023639936.1	17890526	853	20904070
10024012	XP_006294956.1	17890527	224	20903067
10024012	XP_023640845.1	17890527	224	20903067
10024354	XP_006295267.1	17890531	113	20901924
10024953	XP_006295827.1	17890536	765	20902131
10024820	XP_006295702.1	17890541	118	20902185
10024064	XP_006294992.1	17890548	209	20903038
10025510	XP_006296330.1	17890551	252	20904195
10000950	XP_023637104.1	111828539	448	20910449
10026934	XP_006280936.1	17874671	277	20912494
10026934	XP_023642651.1	17874671	277	20912494
10027684	XP_006279749.1	17874690	193	20912279
10027712	XP_006279755.2	17874709	375	20912150
10026625	XP_006280666.2	17874719	367	20911481
10027757	XP_023637614.1	17874757	372	20913305
10027170	XP_023644210.1	17874778	142	20912174
10027415	XP_023632843.1	17874818	107	20913865
10027415	XP_023632846.1	17874818	105	20913865
10027415	XP_023632848.1	17874818	103	20913865
10027415	XP_023632852.1	17874818	99	20913865
10027415	XP_023632856.1	17874818	99	20913865
10027415	XP_023632859.1	17874818	99	20913865
10026584	XP_006280620.2	17874829	346	20911782
10027420	XP_023633312.1	17874840	79	20911608
10025911	XP_006280035.1	17874851	790	20913740
10026267	XP_006280340.1	17874936	502	20911577
10027734	XP_006279757.1	17875033	372	20912721
10028312	XP_006282067.1	17875050	78	20912130
10027336	XP_006281288.1	17875107	140	20914150
10028254	XP_023634834.1	17875172	303	20914151
10028254	XP_023634836.1	17875172	301	20914151
10026966	XP_006280965.1	17875185	263	20913744
10027011	XP_006279687.1	17875207	244	20912278
10028388	XP_006282135.1	17875236	247	20913451
10027690	XP_006281578.1	17875311	107	20913875
10028475	XP_006282209.1	17875325	118	20911427
10027053	XP_006281036.1	17875545	231	20911324
10027248	XP_023633568.1	17875607	215	20914076
10028229	XP_006282002.1	17875629	288	20911982
10027900	XP_006281730.1	17875691	550	20913464
10027900	XP_023633582.1	17875691	247	20913464
10027887	XP_023637627.1	17875738	187	20912067
10028329	XP_023633320.1	17875802	192	20914082
10028670	XP_023641597.1	17875816	338	20911298
10027539	XP_006281459.1	17875818	74	20914188
10027351	XP_006281301.1	17875890	135	20913772
10026489	XP_006280549.2	17875926	829	20911474
10025879	XP_006280006.1	17875944	838	20913881
10027995	XP_006279804.1	17875969	388	20912871
10026458	XP_006280522.2	17875989	438	20912696
10026185	XP_006279608.1	17876008	552	20912460
10027676	XP_023637358.1	17876055	264	20913613
10027645	XP_006281544.1	17876109	89	20912467
10028502	XP_006282229.1	17876115	248	20913027
10028502	XP_023645350.1	17876115	248	20913027
10027715	XP_023637637.1	17876118	683	20913373
10025746	XP_023635393.1	17876163	1417	20913825
10025861	XP_006279990.1	17876244	873	20912874
10027269	XP_006281226.1	17876301	162	20913140
10027269	XP_023633503.1	17876301	162	20913140
10027244	XP_023637476.1	17876339	194	20912986
10027641	XP_006281540.2	17876405	373	20912951
10028645	XP_006282348.1	17876500	787	20912217
10027227	XP_006281192.1	17876513	177	20911453
10028012	XP_006279811.2	17876551	536	20911980
10028292	XP_006282048.1	17876570	102	20912006
10027516	XP_006281440.1	17876591	254	20911490
10027516	XP_023641102.1	17876591	254	20911490
10025992	XP_006280104.1	17876597	699	20912230
10025992	XP_023639696.1	17876597	699	20912230
10028591	XP_006282304.1	17876609	243	20911421
10027229	XP_006281194.2	17876760	157	20913381
10025906	XP_006280029.1	17876881	798	20911449
10028212	XP_006281986.2	17876892	656	20913382
10027408	XP_006281352.1	17876939	112	20911921
10028098	XP_023637526.1	17877019	249	20912215
10027296	XP_006281252.1	17877030	153	20912027
10028141	XP_006281933.1	17877035	689	20913572
10027767	XP_006281637.1	17877084	560	20912429
10027767	XP_023646066.1	17877084	543	20912429
10025958	XP_006280075.1	17877129	730	20912237
10025958	XP_006280075.1	17877129	730	20912238
10025958	XP_006280076.1	17877129	730	20912237
10025958	XP_006280076.1	17877129	730	20912238
10005252	XP_006284119.1	17877377	322	20897047
10006415	XP_006285082.1	17877380	243	20894819
10006819	XP_006285408.1	17877385	130	20897172
10006819	XP_023634588.1	17877385	130	20897172
10006819	XP_023634589.1	17877385	130	20897172
10006819	XP_023634590.1	17877385	130	20897172
10005017	XP_006283900.1	17877387	387	20894227
10004835	XP_006283757.1	17877389	437	20895682
10006668	XP_006285291.1	17877390	305	20896499
10006684	XP_006282833.1	17877391	263	20893743
10006684	XP_023634168.1	17877391	253	20893743
10005450	XP_006284281.1	17877392	278	20895005
10005450	XP_023634532.1	17877392	295	20895005
10005450	XP_023634533.1	17877392	265	20895005
10005450	XP_023634534.1	17877392	250	20895005
10006199	XP_006282771.1	17877403	296	20896405
10004890	XP_006283800.1	17877404	424	20895266
10004649	XP_006283593.1	17877413	497	20894771
10006559	XP_006285203.1	17877416	141	20897001
10006700	XP_006285317.1	17877417	199	20897090
10004578	XP_006283527.1	17877421	527	20897085
10004578	XP_023634822.1	17877421	430	20897085
10004439	XP_006283397.1	17877423	585	20895179
10004439	XP_006283397.1	17877423	585	20895180
10007432	XP_006285920.1	17877428	556	20895851
10007432	XP_023635677.1	17877428	556	20895851
10007432	XP_023635678.1	17877428	556	20895851
10007432	XP_023635679.1	17877428	556	20895851
10007432	XP_023635680.1	17877428	555	20895851
10005389	XP_006284230.1	17877429	292	20896903
10004179	XP_006283150.1	17877431	785	20895132
10004179	XP_023635509.1	17877431	808	20895132
10005435	XP_006284271.1	17877433	283	20893994
10005435	XP_023634632.1	17877433	268	20893994
10005515	XP_006284344.1	17877438	265	20896107
10007652	XP_006286104.1	17877452	305	20896776
10006319	XP_023634955.1	17877460	221	20895134
10006537	XP_023633762.1	17877465	190	20894625
10007080	XP_006285627.1	17877469	527	20896925
10004111	XP_006283094.1	17877473	870	20895196
10006046	XP_006284778.2	17877482	97	20893553
10006046	XP_006284778.2	17877482	97	20893555
10006046	XP_006284779.2	17877482	99	20893553
10006046	XP_006284779.2	17877482	99	20893555
10005790	XP_006284568.1	17877483	195	20895997
10005753	XP_006282720.1	17877486	204	20895810
10006952	XP_006285511.1	17877488	376	20895824
10006952	XP_023634967.1	17877488	376	20895824
10007585	XP_006286053.1	17877492	137	20896479
10004656	XP_006283600.1	17877502	495	20895779
10005278	XP_006284145.1	17877505	317	20895890
10005594	XP_006284424.1	17877507	248	20894510
10005594	XP_023634472.1	17877507	249	20894510
10006364	XP_006285056.1	17877531	77	20894327
10007766	XP_006286200.1	17877532	214	20894732
10006996	XP_006285554.2	17877547	472	20896826
10007785	XP_006286218.1	17877554	128	20896748
10005987	XP_006284723.1	17877555	105	20895153
10005987	XP_006284724.1	17877555	136	20895153
10006022	XP_006284757.1	17877564	129	20893900
10006022	XP_023634980.1	17877564	129	20893900
10006323	XP_023634399.1	17877630	551	20896097
10006402	XP_006282794.1	17877663	134	20894968
10007756	XP_006286191.1	17877667	124	20895137
10003962	XP_023633931.1	17877668	2950	20896649
10007457	XP_023633734.1	17877672	691	20893897
10006085	XP_006282758.2	17877675	77	20895828
10006346	XP_023634323.1	17877677	617	20896704
10006237	XP_006284938.1	17877681	390	20895808
10006237	XP_023634230.1	17877681	407	20895808
10006237	XP_023634231.1	17877681	390	20895808
10006237	XP_023634232.1	17877681	390	20895808
10006237	XP_023634233.1	17877681	390	20895808
10006237	XP_023634234.1	17877681	388	20895808
10007405	XP_006285893.1	17877682	168	20895820
10006767	XP_006282842.1	17877684	190	20894337
10007230	XP_006285756.1	17877685	151	20894861
10005883	XP_006284635.2	17877694	151	20895762
10007595	XP_006286062.1	17877705	366	20894614
10005426	XP_006284260.1	17877717	285	20897321
10005259	XP_006284127.1	17877726	321	20893455
10005424	XP_006284258.1	17877727	286	20893451
10005424	XP_023635334.1	17877727	269	20893451
10004279	XP_006283246.1	17877728	688	20897285
10007680	XP_006286129.1	17877732	376	20895799
10004882	XP_006283791.1	17877739	424	20894515
10004882	XP_023635410.1	17877739	424	20894515
10006725	XP_006285335.1	17877740	444	20896966
10005228	XP_006282671.2	17877782	298	20895768
10006360	XP_006285052.1	17877784	119	20894179
10004467	XP_023634809.1	17877792	627	20893877
10004467	XP_023634810.1	17877792	626	20893877
10004983	XP_006283872.2	17877794	401	20895009
10004166	XP_006283140.1	17877799	800	20897093
10007414	XP_006285902.2	17877804	421	20896472
10006541	XP_006285191.1	17877805	117	20895805
10005187	XP_006284061.1	17877806	341	20895001
10006180	XP_006284889.1	17877808	67	20893861
10005665	XP_023634546.1	17877813	203	20895450
10004347	XP_023635389.1	17877818	709	20894631
10007402	XP_006285884.2	17877822	162	20895362
10005529	XP_006284356.1	17877828	260	20893783
10007085	XP_006285632.1	17877829	126	20896757
10005786	XP_006284565.1	17877833	195	20894388
10004922	XP_006283820.1	17877837	416	20895923
10005454	XP_006284285.1	17877844	277	20895361
10007072	XP_006285621.1	17877847	292	20894236
10007555	XP_006286024.1	17877851	133	20897112
10006374	XP_006285061.2	17877858	545	20893421
10007342	XP_006282909.1	17877872	203	20896557
10007600	XP_006286067.1	17877876	397	20896050
10004059	XP_006283065.1	17877878	965	20895357
10004059	XP_006283065.1	17877878	965	20895358
10004059	XP_006283065.1	17877878	965	20895359
10004059	XP_006283066.1	17877878	997	20895357
10004059	XP_006283066.1	17877878	997	20895358
10004059	XP_006283066.1	17877878	997	20895359
10004478	XP_023635032.1	17877882	566	20896412
10004478	XP_023635033.1	17877882	566	20896412
10004478	XP_023635034.1	17877882	566	20896412
10007034	XP_006282881.1	17877890	134	20894471
10004762	XP_006283698.1	17877892	462	20894080
10005896	XP_006282743.2	17877893	149	20894744
10005896	XP_023635637.1	17877893	149	20894744
10006345	XP_006285038.1	17877897	119	20893948
10007496	XP_006285975.1	17877901	744	20896813
10006271	XP_006284968.1	17877906	92	20895732
10005060	XP_006283941.1	17877909	376	20896609
10005060	XP_023635082.1	17877909	372	20896609
10007357	XP_023634401.1	17877912	307	20896420
10004019	XP_006283027.1	17877920	1152	20893774
10004019	XP_023634943.1	17877920	1153	20893774
10005857	XP_006284626.1	17877927	179	20895516
10007741	XP_006286177.1	17877929	143	20895255
10004065	XP_006283072.1	17877937	985	20894136
10005918	XP_006284661.1	17877938	160	20894250
10006576	XP_006285217.1	17877950	106	20893950
10005224	XP_023634446.1	17877960	458	20893579
10005951	XP_006284691.2	17877967	201	20895363
10006196	XP_006284904.1	17877992	88	20895149
10006613	XP_006285249.1	17877996	193	20896144
10006794	XP_006282851.1	17878007	176	20894254
10005095	XP_006282458.1	17878010	366	20897282
10005146	XP_006284024.1	17878024	352	20895747
10005146	XP_023633940.1	17878024	351	20895747
10005146	XP_023633941.1	17878024	334	20895747
10006969	XP_006285527.2	17878039	179	20897164
10007615	XP_006286079.1	17878040	1923	20896785
10007057	XP_006285607.2	17878041	535	20893707
10004499	XP_006283454.2	17878043	540	20893894
10007775	XP_006286209.1	17878044	524	20894542
10007338	XP_023635315.1	17878047	164	20895943
10007192	XP_006285720.1	17878051	222	20894723
10005331	XP_006284184.1	17878064	305	20893649
10006040	XP_006284773.1	17878069	122	20897183
10005890	XP_006284641.1	17878075	172	20894306
10007480	XP_006285961.1	17878076	170	20893713
10004096	XP_023635577.1	17878077	1000	20893936
10005338	XP_006284190.1	17878078	304	20894622
10006911	XP_006285482.1	17878080	235	20894368
10004409	XP_006283367.1	17878081	605	20895415
10004409	XP_023635398.1	17878081	605	20895415
10006270	XP_006284967.1	17878121	670	20893987
10004945	XP_006282630.1	17878123	407	20897148
10005474	XP_006284303.1	17878126	274	20893692
10007720	XP_006286162.1	17878134	170	20895511
10007665	XP_006286116.1	17878139	125	20896915
10005912	XP_023634029.1	17878143	81	20896771
10007575	XP_006286045.1	17878150	138	20894148
10006063	XP_006284794.1	17878154	112	20896327
10006891	XP_006285472.1	17878162	124	20895685
10004771	XP_023634890.1	17878164	385	20893920
10005841	XP_006284610.1	17878170	182	20894878
10005841	XP_023634196.1	17878170	177	20894878
10006252	XP_006284950.1	17878173	141	20894068
10007841	XP_006286266.1	17878186	166	20893946
10005133	XP_006284011.1	17878196	355	20893804
10005138	XP_006284017.1	17878204	353	20896901
10004819	XP_006283746.1	17878217	442	20895069
10005366	XP_006284209.1	17878219	298	20896842
10007130	XP_006285673.1	17878222	349	20896429
10007259	XP_006285785.1	17878224	239	20893447
10005975	XP_006284714.1	17878271	143	20896841
10004479	XP_006283431.2	17878275	602	20895087
10004479	XP_023634579.1	17878275	603	20895087
10007173	XP_006285698.2	17878276	180	20896285
10005837	XP_006284606.1	17878280	183	20895372
10006342	XP_006285035.2	17878283	113	20896396
10004884	XP_006283793.1	17878286	424	20894273
10005716	XP_006284516.1	17878290	214	20895871
10005716	XP_023635274.1	17878290	214	20895871
10005812	XP_006284586.1	17878294	189	20895843
10007469	XP_006285949.1	17878300	145	20894164
10006782	XP_023634339.1	17878311	237	20896193
10005634	XP_006284454.1	17878316	236	20893492
10005967	XP_006284709.1	17878319	147	20895052
10006249	XP_023634820.1	17878321	379	20894019
10005881	XP_006282739.1	17878346	173	20896894
10004396	XP_006283352.2	17878354	564	20894247
10007452	XP_023634298.1	17878355	307	20896413
10006397	XP_006282490.1	17878359	606	20895405
10006397	XP_023634811.1	17878359	546	20895405
10004810	XP_006283737.1	17878361	444	20894923
10005216	XP_006284086.1	17878370	332	20896791
10007468	XP_023634226.1	17878372	337	20896237
10006450	XP_006285117.1	17878388	247	20895136
10003961	XP_006282984.1	17878390	2697	20895013
10003961	XP_023635383.1	17878390	2702	20895013
10003961	XP_023635384.1	17878390	2462	20895013
10003961	XP_023635385.1	17878390	2454	20895013
10007421	XP_006285910.1	17878394	284	20897122
10005000	XP_006283883.1	17878402	392	20897262
10007697	XP_006286142.1	17878404	554	20896873
10007697	XP_023634018.1	17878404	552	20896873
10004213	XP_006283184.1	17878406	632	20893583
10004213	XP_006283184.1	17878406	632	20893584
10004213	XP_023634480.1	17878406	495	20893583
10004213	XP_023634480.1	17878406	495	20893584
10006044	XP_006282476.1	17878418	121	20895756
10004384	XP_006283343.1	17878421	621	20894963
10006136	XP_006284850.1	17878427	87	20893521
10007343	XP_006282910.1	17878431	359	20896194
10005502	XP_006284329.1	17878435	267	20896101
10005502	XP_023634074.1	17878435	231	20896101
10007013	XP_006285569.1	17878443	163	20894865
10007476	XP_006285957.1	17878445	116	20894331
10007879	XP_006286302.1	17878446	96	20896810
10007879	XP_006286302.1	17878446	96	20896811
10007879	XP_006286303.1	17878446	96	20896810
10007879	XP_006286303.1	17878446	96	20896811
10007879	XP_023634432.1	17878446	96	20896810
10007879	XP_023634432.1	17878446	96	20896811
10007177	XP_006285706.1	17878448	666	20893760
10005548	XP_006284378.1	17878459	256	20893487
10004267	XP_006283234.1	17878463	694	20893432
10004298	XP_006283267.1	17878470	672	20894850
10005333	XP_006284187.1	17878473	305	20894213
10005333	XP_023634404.1	17878473	298	20894213
10005748	XP_006282716.1	17878483	206	20896099
10007188	XP_023635493.1	17878502	165	20896632
10007344	XP_023633736.1	17878506	380	20896272
10006548	XP_006285194.1	17878510	200	20895484
10005969	XP_006284702.1	17878517	146	20893566
10007155	XP_006285685.1	17878520	609	20894363
10006114	XP_023634783.1	17878522	56	20894736
10006590	XP_006285231.1	17878525	118	20894266
10005303	XP_006284165.2	17878528	285	20897048
10007240	XP_006285766.1	17878537	209	20895242
10004121	XP_023634881.1	17878538	820	20896602
10005632	XP_023634734.1	17878539	289	20894975
10005957	XP_023635123.1	17878541	149	20896366
10005957	XP_023635124.1	17878541	149	20896366
10005957	XP_023635125.1	17878541	149	20896366
10005802	XP_006284577.2	17878550	198	20897041
10005290	XP_006284157.1	17878554	314	20895147
10004486	XP_006283437.1	17878559	562	20897328
10006529	XP_006285179.1	17878561	328	20895210
10007010	XP_006285566.1	17878567	364	20894650
10006842	XP_006285425.1	17878573	212	20894379
10006489	XP_006285146.1	17878575	588	20897120
10006983	XP_006285541.1	17878580	313	20896694
10006983	XP_023633924.1	17878580	266	20896694
10005981	XP_006284718.2	17878604	116	20894006
10007386	XP_006285883.1	17878605	110	20893431
10007079	XP_006282884.2	17878613	134	20896631
